item,itemLabel,party,partyLabel,area,areaLabel,startDate,endDate,gender,psid
Q112525581,Bataria Mirror Maker,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525581-77AFB131-F9FF-4785-A2C0-8496B86402E4
Q112525582,Beatrice Aber Samson,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525582-EE076E56-FA5B-454C-99B9-AE48A6AB8999
Q112525584,Bellario Ahoy Ngong,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525584-10C31216-EE3C-4DDE-835C-F224B5429CEA
Q112525587,Benjamin Malek Alier,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525587-9FE42277-D3A7-4AF4-8D17-63776677DB05
Q4898942,Betty Achan Ogwaro,Q459960,SPLM,,,2010-04-15,2011-07-09,female,Q4898942-B86B4CB2-4D6E-4F55-A78C-D653DF988894
Q112525588,Bidali Moses Onesimo,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525588-717CFEC2-1529-4504-B052-5E1CEAF6EDE9
Q112525590,Bul Andrea Cosmas,Q327591,IND,,,2010-04-15,2011-07-09,,Q112525590-36C221F6-017F-4CAC-B799-ACD9580268AF
Q112525593,Charles Majak Alier,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525593-A5FF4EBB-B0DE-4B6F-9000-41FDCEB1B236
Q112525595,Charles Wello Onyony,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525595-3698BC2B-96E0-45F3-AAEF-16E6AAF6919C
Q16145815,Daniel Awet Akot,Q459960,SPLM,,,2010-04-15,2011-07-09,male,Q16145815-D2BEDFF2-DAAD-4F0C-8381-5A9F86C9462C
Q112525597,Daniel Deng Monydit,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525597-84A740E7-9519-42C8-B96A-828A75C34124
Q5232921,David Deng Athorbei,Q459960,SPLM,,,2010-04-15,2011-07-09,male,Q5232921-8698B676-C573-46C9-9DCA-4BC1C661CFE5
Q112525599,David Gai Chan,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525599-A71D8AD3-4D01-489B-92B0-77D923983FE4
Q112525601,David Nailo Mayo,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525601-FD0671CB-F526-4EF5-A2BA-984D4DDBC5C4
Q112525602,David Okuer Akwany,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525602-BC953CC5-159B-4C93-9EEF-D07A033F92D8
Q112525603,David Unyo Demey,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525603-F2BD8CAF-C229-407B-9B80-527F70734FB9
Q112525604,David Yien Bilieth,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525604-E1D04343-ED65-49D6-9FDB-CC2000F82194
Q112525606,Debora Ajok Garang,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525606-042B371C-040E-4C05-A08A-9D52831336FF
Q112525608,Deng Dau Deng,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525608-2DA2C362-10EB-49E9-96BA-5D8F6143AE6E
Q112525609,Dengtiel A. Kur,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525609-C843D90F-3E6E-432C-8790-13720A511913
Q112525611,Dousman Joyce James,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525611-5E74885C-1C7D-4667-82E2-1E6B47783A6D
Q112525613,Elias Mathuc,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525613-5A5ADB98-94A4-4A7C-A025-7A79C79E4309
Q112525614,Elizabeth Adut Mel,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525614-080FCBCC-DBF1-4336-8317-4AFA8BA90106
Q112525616,Elizabeth Nyaluac Tap,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525616-D95B828D-E849-49F7-9E37-AA1F0FAE6EB3
Q112525618,Elizabeth Nyawac Chol,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525618-5F4BBD7C-7741-4CF2-A021-610CE15C9B5F
Q112525620,Emelia Aluel Bol,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525620-AB9FD2F2-6775-4F58-9BAD-044BD57E467A
Q112525622,Fatima Nyawang Biliu,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525622-AE249EE7-A060-40D7-8A1C-85DD21D31A2A
Q112525624,Festo Faustino Kumba,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525624-3CD9165E-F31F-4A58-83CB-6CF5C6EC1A5B
Q112525625,Francis Lokurnyang Angou,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525625-C590A7D5-98AF-48AC-BF09-DB7EA1EA4DBB
Q112525626,Gadwani Lopuke Cormoi,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525626-8A33F5EB-57AE-4CD8-A45D-13E2975DBD13
Q112525627,Garang Deng Akong,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525627-F10F0C3F-5CBE-4B6D-A3C4-6B408CB42295
Q112525629,Gathuak Riak Jak,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525629-F5B90E8C-7B7E-44ED-873F-F2241B8173E8
Q112525631,Gatwech Lam Puoch,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525631-A682E70F-E1FF-4061-8129-5FE3FCCA099B
Q112525632,George Costa Faustino,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525632-3A285F64-CAB2-4E2F-A65C-93149EF5C4E1
Q112525634,Gier Chuang Aluong,Q459960,SPLM,,,2010-04-15,2011-07-09,male,Q112525634-5D56919E-3A36-435C-A878-7CC9A3C8C711
Q112525636,Gordon Matot Tut,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525636-3E81DED0-7C24-43BE-8FCA-BF99BD0F46FF
Q112525638,Grace Amo Alex,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525638-1EBA35D6-7BE3-49E3-94F7-7BEF7D97787C
Q112525640,Henry Dilah Odwar,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525640-CEFD3B3B-3DBB-47EB-807C-A6B20D18F70F
Q112525641,Henry Omai Akolawin,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525641-BB22376A-EB81-4627-8145-191D05C3BC74
Q112525643,Henry Stephen Danga,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525643-F8685056-CF7D-46D0-A2B2-8F3CDE6C950E
Q112525645,Ismail Mathew Mukhter,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525645-0BA36711-CB02-49DF-B83D-35A8B470DC5F
Q112525647,Jacob Dau Kuol,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525647-3DCA2EC9-8F39-4B04-8B0D-A17088BE1BB2
Q112525648,James Gatkur Wishierbal,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525648-3D19F4B5-A159-4E7F-8D9C-25FAE66DBCD6
Q112525649,James Janka Duku,Q459960,SPLM,,,2010-04-15,2011-07-09,male,Q112525649-B973A227-5F6B-4724-A6DE-054465D74452
Q11046276,James Kok Ruea,Q459960,SPLM,,,2010-04-15,2011-07-09,male,Q11046276-6D38F35A-0EE0-453D-ABD2-B3CA9B21731B
Q112525650,James Kueth Chol,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525650-6F15230F-A6BC-491C-85BD-0FC629F3C686
Q112525653,James Lual Deng,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525653-50DFAE4B-EF7B-4502-AD4B-3D060360DC2D
Q112525655,James Reat Gony,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525655-5D6B2C74-D2AF-4122-B692-6951FCD4B8B5
Q6145116,James Wani Igga,Q459960,SPLM,,,2010-04-15,2011-07-09,male,Q6145116-7A27565D-0402-40BA-87E0-1867D8B29C02
Q112525657,Jasmine Samuel Adakayi,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525657-646804A3-168D-4803-8E49-24860300A820
Q112525659,John Chol Machar,Q327591,IND,,,2010-04-15,2011-07-09,,Q112525659-0A55812A-2E31-4D0C-8DAF-D7443D750908
Q112525660,John Ivo Mounto,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525660-A5C63C33-BB13-481E-9695-3C4EAD2AFF38
Q112525662,John Jok Chol,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525662-48FCDBB3-15CF-4599-9155-6C755A5402BA
Q112525664,Josephine Napwon Cosmos,Q459960,SPLM,,,2010-04-15,2011-07-09,female,Q112525664-BB89A519-B4AF-496A-A8D1-219D96FE07A7
Q112525665,Joy Kwaje Eluzai,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525665-DEF950D3-A6FB-4390-BBF8-4E7C960A1D18
Q112525667,Julius Ajeo Moilinga,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525667-AC100806-E0C9-48C6-B71C-DB1556FBE047
Q22278470,Juma AlI Malau,Q459960,SPLM,,,2010-04-15,2011-07-09,male,Q22278470-D252B8FE-B63C-4D66-89F1-3B7DEDF27D9C
Q112525671,Juma Amiro Dobo,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525671-CEBF46E4-C3E6-4F67-82A7-4905259DE268
Q112525672,June Malek Kur,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525672-3C24CBDE-305D-4102-B315-D27C66482E99
Q112525673,Kom Kom Geng,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525673-E9B086CD-4BEA-4E46-9696-CD00E9170AC5
Q112525674,Kong Dak Jishlive,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525674-A4DEC54C-B62B-434B-B274-5A49F9CEB73B
Q112525676,Kornelio Mawien Dhor,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525676-00BDCC23-9B05-4E6C-9CC6-F3657F392551
Q112525678,Kuany Ayom Deng,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525678-16681627-5F4F-423B-9231-361652E0EBE2
Q112525680,Kuony War Jok,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525680-0E4BA4D0-42D7-469D-AF3E-B0A204555017
Q112525681,Kuot Deng Kuot,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525681-5E7CDC53-949C-41B2-A5AA-B3A9CAD07340
Q112525793,Kur Akol Deng,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525793-853CB678-81E2-443F-A8BA-3EF7151BDADF
Q112525795,Kutin Bayak Gil,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525795-187F147F-5DAD-4F61-99FE-5B77EC88A5AC
Q112525797,Listisia Ihure Santino,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525797-A79FE3FF-FF58-468A-B9B8-F557CAA5267B
Q112525799,Lucy Iyaya Loki,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525799-7264D70E-FE56-45B6-9A72-80C8467D956F
Q6701644,Luka T. Monoja,Q459960,SPLM,,,2010-04-15,2011-07-09,male,Q6701644-F399BD46-D5F0-480A-9FEB-8BD57662AA0F
Q112525801,Machok Majong Jong,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525801-31E470AB-3F46-47EE-A2DF-1FDB33EFFB9D
Q112525802,Madalena Pita Emilion,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525802-61DB3878-49B4-429D-851E-F15BE84D4A12
Q6728866,Madut Biar Yel,Q459960,SPLM,,,2010-04-15,2011-07-09,male,Q6728866-76C9B793-F735-4E80-AE6C-BA2AC650F20F
Q112525804,Majok Dut Muorwel,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525804-30B4A820-1B02-4B2E-86A2-076F20407B27
Q112525805,Majok Yak Majok,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525805-7F613183-8F59-4AEF-B36D-2FD408499F88
Q112525806,Maker Deng Malou,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525806-F88F7DF0-2413-4C2C-8492-814B1B0B4678
Q112316504,Manasseh Magok Rundial,Q459960,SPLM,,,2010-04-15,2011-07-09,male,Q112316504-4D2A2356-DE46-4008-95E6-36E7B5892A40
Q112525808,Mark Lotede Lowi,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525808-5AAD1BF5-53CF-4B4C-B6DC-D42AD68A09CD
Q112525809,Mark Nyipouch Ubong,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525809-70C495E7-09B4-4CB8-8108-F6ED4E32378E
Q112525811,Martha Akuany Deng,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525811-4410C763-CFD2-4302-A0BD-E1309ABCE808
Q112525813,Martha Atong Mansor,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525813-CBDD48CC-D3C7-4861-B096-FC006AFB5CB3
Q112525815,Martha Ayuek Yac,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525815-2AA4C4F8-B6B4-4202-B9D5-83C048BC9B9B
Q112525817,Martha Martin Dak,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525817-9EAA9759-B094-484C-825D-BD5CCC145760
Q112525819,Martin Ohuro Okeruk,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525819-A5DBFD81-13C7-439A-ACDF-3272D17FD301
Q112525820,Mary Atong Bak,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525820-976A9564-12DD-463A-95FF-10E468F56350
Q112525822,Mary Bicensio Wani,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525822-7CC94E3A-3CB2-458D-856C-FB7D0D7FB56D
Q112525824,Mary Kiden Enoka,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525824-1ED0C533-647B-46B8-8C80-9B3C3CB60C78
Q112525826,Mary Kiden Kimbo,Q327591,IND,,,2010-04-15,2011-07-09,,Q112525826-22E84430-7FD0-4A7C-8D17-AA89DF76EC74
Q112525827,Mary Nawai Martin,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525827-2E49E8E6-D8C0-4269-AF01-0903409C71C6
Q112525828,Mary Nyaulang Ret,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525828-482DF9F9-4CBE-46F8-879D-2AA0FD71B87D
Q112525829,Mary Puru Michael,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525829-BDD7663A-D9CB-4571-B441-66531D407B65
Q112525831,Mary Rero Jwac,Q15980873,SPLM-DC,,,2010-04-15,2011-07-09,,Q112525831-4A948696-4E80-4B3D-816B-E213A87C381C
Q112525832,Mat Ron War Roy,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525832-CAD7A680-FA36-4689-9291-E14B05F7264F
Q112525833,Mathew Mathiang Deang,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525833-F6777D0E-5F09-47CB-8C80-3A206B58CD15
Q112525835,Mel Wal Achien Yor,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525835-ECEE6A9B-14CF-4EA5-92D9-FAF76F5ABC3B
Q6832462,Michael Makuei Lueth,Q459960,SPLM,,,2010-04-15,2011-07-09,male,Q6832462-C2A61063-972E-4120-B63C-DD62EA1F594B
Q112525837,Michael Muot Dieu,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525837-401029FC-808D-431F-A86C-4C12347B23A2
Q112525839,Mohammed Ahmed Musa,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525839-226563E2-773D-4646-8A22-867B23672418
Q112525841,Monica Ayen Maguat,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525841-E234E2CD-A146-4524-A195-2F3BCFB62A3A
Q112525843,Negere Joseph Paciko,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525843-F2B62D4A-6B70-4AD4-9BC3-329ACA751F46
Q112525845,Ngong Deng Gum,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525845-EA161E7C-E443-41D8-9CF9-BBB1374F8B2C
Q4893553,Nhial Deng Nhial,Q459960,SPLM,,,2010-04-15,2011-07-09,male,Q4893553-2732CFC7-AB94-4868-9BB0-8AD9972EB92A
Q112525847,Nibol Daniel Dhieu,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525847-05F0CE94-E4AC-4A3C-BEE7-EE4E25E5C9A7
Q112525848,Nyachut Arok,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525848-1A77128D-D227-4042-BFF7-6AA5518818C4
Q112525850,Nyalok Tiong Gatluak,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525850-EA502C91-F04E-446F-8C80-7F267129E995
Q112525851,Nyanyang Lok Rich,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525851-36AC8D1A-A893-456A-B240-6C5EF3C57CA3
Q112525852,Nyibol Bol Matip,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525852-59AC5069-3777-49DE-8BF5-AAEF4631659C
Q112525854,Ohidei Victor Omuho,Q327591,IND,,,2010-04-15,2011-07-09,,Q112525854-E93DB30F-4B01-400B-9C85-0B7C24966F18
Q112525855,Onyoti Adigo Nyikwac,Q15980873,SPLM-DC,,,2010-04-15,2011-07-09,,Q112525855-0156C1CC-11C7-4FB2-8341-EA7652775EB1
Q112525856,Parmena Awerial Along,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525856-12A839E5-A6E4-42F7-BA47-19938C15B88C
Q112525858,Pascal Bandindi Uru,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525858-D21311DF-9B0B-4D38-9F50-9C05BEE937E3
Q112525860,Paul Logale Jumi,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525860-98BA85A6-3FAF-4C31-85A7-4A715024897B
Q7152291,Paul Mayom Akec,Q459960,SPLM,,,2010-04-15,2011-07-09,male,Q7152291-65B4C1D5-5B10-44D8-AEE3-821A6C5F415F
Q112525864,Paulino Laku Kedia,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525864-E54FAC1C-5348-4A0C-A039-6792CC0DEFA7
Q112525865,Peter Bashir Gbandi,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525865-26DFCAB0-AB37-484D-89FC-F1933BABCE92
Q112525867,Peter Longole Kuam,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525867-D5999B92-E65B-46CA-BAFF-C1620FABAFE9
Q112325756,Philip Thon Leek,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112325756-536D7BE4-2600-4943-89DA-B4BFB3C4697C
Q112525869,Ramadan El Amin,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525869-D9340072-849D-46C5-B455-407F6D4E0489
Q112525871,Rebecca Atuet Makuet,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525871-F9D32824-5CF3-4514-9A4D-30597BE24D24
Q112525873,Rejoice Bauda Simon,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525873-852AF2FB-00EF-46DB-B2F8-474EFC0271CB
Q112525874,Remijo Lasu Peter,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525874-41351FA7-60B1-4F0C-8EF0-5DCF6F81F070
Q112525875,Richard K. Mulla,Q327591,IND,,,2010-04-15,2011-07-09,,Q112525875-64C7CD91-287C-427D-BED2-92B4A092920C
Q444994,Riek Machar Teny,Q459960,SPLM,,,2010-04-15,2011-07-09,male,Q444994-3757F006-E6E9-4C9C-8938-E6F82050D52C
Q112525877,Riek Maniel Ayuel,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525877-14CE2249-DDC0-4F4A-AC49-0595FD421DC7
Q112525878,Ruai Kuol Jal,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525878-DB3F459C-4A37-46FC-B6C4-1006B876F63D
Q112525879,Samuel Aban Achin,Q15980873,SPLM-DC,,,2010-04-15,2011-07-09,,Q112525879-F31484E3-6C62-4321-8499-AB776D4A5713
Q112525881,Samuel Duwar Deng,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525881-2E9E1B04-87E2-468C-A254-345917A51B66
Q112525883,Sebur John Mansuk,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525883-824866FC-AEC9-4C0D-93D0-E8C68BD8B38A
Q112525885,Simon Deng Duang,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525885-00DDC60D-8039-4B5C-A803-6E1A297AD75F
Q112525887,Simon Malual Deng,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525887-8AC5D9FC-20AB-4148-B483-9A41B44377AD
Q112525888,Stephen Ajongo Akol,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525888-AB4C632D-C7D0-4EAD-A215-7A6D382F0854
Q112525890,Suzan Wasuk Sokiri,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525890-502EDA7A-CDD0-4661-89AA-6A6ECBAC8881
Q112525892,Theophilus Ochang Lotti,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525892-CFD2BF75-9799-42DB-9067-E1EF18A95A8F
Q112525894,Timothy Taban Tuch,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525894-8B4FA002-98EA-4E88-86FC-5D12363D5C57
Q112525896,Timothy Tut Chuol,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525896-C1791EC2-63D7-4F2A-86FB-B07EF22FF344
Q112525897,Tongun Lado Rombek,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525897-B31EF6FF-E416-4F9C-80F8-1D8F8715D001
Q112525898,Tulio Odongi Ayahus,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525898-AE183ABA-181C-4157-90EB-5E4C7AF5B2C0
Q112525900,Umjuma Juma Sabil,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525900-56AB2A62-D6A7-4BB5-8664-AF6DC5A8A527
Q112525901,Victoria Adhar Arop,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525901-66A2816D-5DCF-4606-AF48-FC873FF5DE77
Q112525902,Vosca Martin Kumbori,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525902-D0BF49F7-34C9-4FE2-948C-B95FE073A5F6
Q112525904,Weu Kong Koyang,Q327591,IND,,,2010-04-15,2011-07-09,,Q112525904-35AFA4C9-EAFF-4469-B6A7-C1F70F5291FB
Q112525906,Zakaria Matur Makuer,Q459960,SPLM,,,2010-04-15,2011-07-09,,Q112525906-A45D6A51-7468-4067-B765-B6C66A27E116
