item,itemLabel,position,positionLabel,startDate,endDate,source,sourceDate,psid
Q22949078,Ahmed Awad Ibn Auf,Q7925069,Vice President of Sudan,2019-02-23,2019-04-11,,,Q22949078-122B4A5D-77F0-49FD-BFB9-881779A51951
Q4695771,Ahmed Bilal Osman,Q112325286,Health,2001-02-23,2005-09-21,,2022-06-10,Q4695771-0F51C4A4-53D3-4EA2-968E-AF6CB77F1B2F
Q4695771,Ahmed Bilal Osman,Q112792192,Special Advisor to the President of Sudan,2005-09-20,2007-12-26,,,Q4695771-F691BF35-A2AB-4D1E-867E-3D9A1F12183F
Q4695771,Ahmed Bilal Osman,Q112325291,Information,2012-04-30,2012-07-09,,2022-06-10,Q4695771-02856FE9-0917-49B1-8381-2F72961B838C
Q4695771,Ahmed Bilal Osman,Q112325276,Culture and Information,2012-07-09,2013-12-08,,2022-06-10,Q4695771-55213448-2789-457E-978C-1BE41E732984
Q4695771,Ahmed Bilal Osman,Q112325291,Information,2013-12-08,2018-09-09,,2022-06-10,Q4695771-51565106-039D-42A4-968B-DD0C2D4CBF91
Q4695771,Ahmed Bilal Osman,Q112325292,Interior,2018-09-09,2019-03-13,,2022-06-10,Q4695771-33A495D5-B568-4508-9977-212582939FE7
Q112800237,Ahmed Fadul Mohamed Suleiman,Q112796595,Minister of State at the Council of Ministers,2015-06-07,2017-05-12,,,Q112800237-EAF29401-C9D6-4756-B0B9-F8133DBA5664
Q400652,Ahmed Haroun,Q112325292,Minister of Interior,2003-04,2005-09,,,Q400652-830FD134-18EE-41EE-B75C-E83A34441C6E
Q400652,Ahmed Haroun,Q112792270,Minister of State for Humanitarian Affairs,2005-09-20,2007-12-26,,,Q400652-9E36DD46-8C24-45A4-BFAE-D95C58362A45
Q112325567,Ahmed Ibrahim Taher,Q112325284,Federal Government,1998-03-09,2000-07-10,,2022-06-10,Q112325567-BB70EDC6-1E5C-43A7-84FD-76D66BDDDB53
Q112796408,Ahmed Karamano Ahmed,Q112796595,Minister of State at the Council of Ministers,2010-06-15,2011-12-07,,,Q112796408-39AA250B-AFF5-4FC7-B622-A366FA8B5C73
Q112325568,Ahmed Mohammed Saddiq al-Karrouri,Q112325301,Mining,2013-12-08,2017-05-12,,2022-06-10,Q112325568-0F0EA44A-7F98-4E3C-A5DE-A0D839E84142
Q112325569,Ahmed Saad Omar Khidir,Q112325274,Minister of Cabinet Affairs,2011-12-27,2018-05-14,,2022-06-10,Q112325569-EEED9192-2EDA-41CC-A75D-A14F5AFE17B4
Q112325569,Ahmed Saad Omar Khidir,Q112325274,Minister of Cabinet Affairs,2018-09-09,2019-04-11,,2022-06-10,Q112325569-30EC6062-5D36-48C6-BDF1-6DAF2ADD1AAA
Q112792327,Ahmed al-Majzub,Q112792629,Minister of State for Finance,2005-09-20,2007-12-26,,,Q112792327-01387AFF-AF42-4F93-92F4-E95911D0AF26
Q100258784,Al -Cherif Ahmed Omar Badr,Q112325294,Investment,2002-11-30,2005-09-21,,2022-06-10,Q100258784-A9EE049C-27C0-4E33-9B56-C24E0A9340D7
Q112325571,Al Sammani al-Cheikh al-Waseilah,Q112325317,Transport,2002-11-30,2005-09-21,,2022-06-10,Q112325571-ADA78B07-8FD7-4D7B-8604-0E871DF85818
Q112800238,Al Tigani Mustafa,Q112792655,Minister of State for Higher Education,2015-06-07,2017-05-12,,,Q112800238-0FF72CE8-668F-49A9-B98E-B0092D250500
