,year,country_isocode,country_name,id,position,name,title,gender,birthyear,deadyear,party,party_english,party_otherlanguage,core,minister,leader,classification,portfolio_1,prestige_1,portfolio_2,prestige_2,portfolio_3,prestige_3,portfolio_4,prestige_4,m_finance,m_defense,m_agriculture,m_foreignaffairs
187368,2008,SDN,Sudan,1450,Min. Of Parliamentary Affairs,Josheph Okelo,NA,Male,NA,NA,splm,Sudan People's Liberation Movement,Al-<U+1E24>arakat ash-Sha<U+02BF>biyyat liTa<U+1E25>rir as-Sudan,1,1,0,Minister (Full Rank),Executive & Legislative Relations,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187369,2008,SDN,Sudan,1451,Min. Of The Presidency,Bakri Hassan Salih,Brig. Gen.,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),Executive & Legislative Relations,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187370,2008,SDN,Sudan,1452,Min. Of Religious Affairs & Waqf,Azhari Al Tigani Awad Al Sid,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),Religion,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187371,2008,SDN,Sudan,1453,Min. Of Science & Technology,Ibrahim Ahmad Omer,Maj. Gen,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),"Science, Technology & Research",Low,NA,NA,NA,NA,NA,NA,0,0,0,0
187372,2008,SDN,Sudan,1454,Min. Of Tourism,Joseph Malwal,NA,Male,NA,NA,udsf,United Democratic Salvation Front,NA,1,1,0,Minister (Full Rank),Tourism,Low,NA,NA,NA,NA,NA,NA,0,0,0,0
187373,2008,SDN,Sudan,1455,Min. Of Transportation,Philip Thon Lik,NA,Male,NA,NA,splm,Sudan People's Liberation Movement,Al-<U+1E24>arakat ash-Sha<U+02BF>biyyat liTa<U+1E25>rir as-Sudan,1,1,0,Minister (Full Rank),Transport,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187374,2008,SDN,Sudan,1456,Min. Of Water Resources,Kamal Ali Mohammed,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),Environment,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187375,2008,SDN,Sudan,1457,Attorney General,Ali Mohammed Osman Yassin,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,0,0,"Attorney General, Chief Justice or Legal Official",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
187376,2008,SDN,Sudan,1458,"Governor, Central Bank Of Sudan",Mohammed Al Hasan Sabir,NA,Male,NA,NA,NA,NA,NA,0,0,0,Governor (Central Bank),NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
187377,2008,SDN,Sudan,1459,"Charge D'affaires, Embassy, Washington",John Ukec Leuth,NA,Male,NA,NA,NA,NA,NA,0,0,0,Ambassador to the United States,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
187378,2008,SDN,Sudan,1460,"Permanent Representative To The Un, New York",Abdalmahmood Abdalhaleem Mohamad,NA,Male,NA,NA,NA,NA,NA,0,0,0,Representative to the United Nations,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
187379,2009,SDN,Sudan,1461,President,Umar Hasan Ahmad Al Bashir,Lt. Gen,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,0,1,President,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
187380,2009,SDN,Sudan,1462,First Vice President,Salva Kiir Mayardit,NA,Male,NA,NA,splm,Sudan People's Liberation Movement,Al-<U+1E24>arakat ash-Sha<U+02BF>biyyat liTa<U+1E25>rir as-Sudan,1,0,0,Vice President,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
187381,2009,SDN,Sudan,1463,Vice President,Ali Osman Mohammed Taha,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,0,0,Vice President,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
187382,2009,SDN,Sudan,1464,Senior Asst. To The President,Minni Arkou Minnawi,NA,Male,NA,NA,independent,independent,independent,1,0,0,Other,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
187383,2009,SDN,Sudan,1465,Assistant To The President,Nafie Ali Nafie,Dr.,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,0,0,Other,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
187384,2009,SDN,Sudan,1466,Min. Of Agriculture & Forestry,Zubeir Bashir Taha,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),"Agriculture, Food, Fisheries & Livestock",Medium,Environment,Medium,NA,NA,NA,NA,0,0,1,0
187385,2009,SDN,Sudan,1467,Min. Of Animal & Fish Resources,Mohammed Ahmad Al Tahir Abu Kalabish,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),"Agriculture, Food, Fisheries & Livestock",Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187386,2009,SDN,Sudan,1468,Min. Of Cabinet Affairs,Kosti Manibe,NA,Male,NA,NA,splm,Sudan People's Liberation Movement,Al-<U+1E24>arakat ash-Sha<U+02BF>biyyat liTa<U+1E25>rir as-Sudan,1,1,0,Minister (Full Rank),Executive & Legislative Relations,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187387,2009,SDN,Sudan,1469,"Min. Of Culture, Youth & Sport",Mohammed Yusuf Abdallah,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),Culture & Heritage,Medium,Sports,Low,Youth,Low,NA,NA,0,0,0,0
187388,2009,SDN,Sudan,1470,Min. Of Defense,Abdul Rahim Mohammed Hussein,Brig. Gen.,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),"Defense, Military & National Security",High,NA,NA,NA,NA,NA,NA,0,1,0,0
187389,2009,SDN,Sudan,1471,Min. Of Energy & Mining,Al Zubayr Ahmad Al Hasan,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),Energy,Medium,Environment,Medium,NA,NA,NA,NA,0,0,0,0
187390,2009,SDN,Sudan,1472,Min. Of Environment & Urban Development,Ahmad Babikir Nahar,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),Environment,Medium,Planning & Development,Medium,NA,NA,NA,NA,0,0,0,0
187391,2009,SDN,Sudan,1473,Min. Of Federal Govt.,Abdalrahman Said,Lt. Gen (Ret.),Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),"Government, Interior & Home Affairs",High,NA,NA,NA,NA,NA,NA,0,0,0,0
187392,2009,SDN,Sudan,1474,Min. Of Finance & National Economy,Awad Ahmad Al Jaz,Dr.,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),"Finance, Budget & Treasury",High,General Economic Affairs,Medium,NA,NA,NA,NA,1,0,0,0
187393,2009,SDN,Sudan,1475,Min. Of Finance & Planning,Zubeir Mohammed Hassan,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),"Finance, Budget & Treasury",High,Planning & Development,Medium,NA,NA,NA,NA,1,0,0,0
187394,2009,SDN,Sudan,1476,Min. Of Foreign Affairs,Deng Alor Kuol,NA,Male,NA,NA,splm,Sudan People's Liberation Movement,Al-<U+1E24>arakat ash-Sha<U+02BF>biyyat liTa<U+1E25>rir as-Sudan,1,1,0,Minister (Full Rank),Foreign Relations,High,NA,NA,NA,NA,NA,NA,0,0,0,1
187395,2009,SDN,Sudan,1477,Min. Of Foreign Trade,James Kok Rew,NA,Male,NA,NA,splm,Sudan People's Liberation Movement,Al-<U+1E24>arakat ash-Sha<U+02BF>biyyat liTa<U+1E25>rir as-Sudan,1,1,0,Minister (Full Rank),Foreign Economic Relations,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187396,2009,SDN,Sudan,1478,Min. Of General Education,Hamid Mohammed Ibrahim,NA,Male,NA,NA,nda,National Democratic Alliance,NA,1,1,0,Minister (Full Rank),"Education, Training & Skills",Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187397,2009,SDN,Sudan,1479,Min. Of Health,Thabisa Shokaya,NA,Male,NA,NA,splm,Sudan People's Liberation Movement,Al-<U+1E24>arakat ash-Sha<U+02BF>biyyat liTa<U+1E25>rir as-Sudan,1,1,0,Minister (Full Rank),Health & Social Welfare,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187398,2009,SDN,Sudan,1480,Min. Of Higher Education,George Boreng Niyami,NA,Male,NA,NA,splm,Sudan People's Liberation Movement,Al-<U+1E24>arakat ash-Sha<U+02BF>biyyat liTa<U+1E25>rir as-Sudan,1,1,0,Minister (Full Rank),"Education, Training & Skills",Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187399,2009,SDN,Sudan,1481,Min. Of Humanitarian Affairs,Harun Ron Lual,NA,Male,NA,NA,splm,Sudan People's Liberation Movement,Al-<U+1E24>arakat ash-Sha<U+02BF>biyyat liTa<U+1E25>rir as-Sudan,1,1,0,Minister (Full Rank),Other,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
187400,2009,SDN,Sudan,1482,Min. Of Industry,Jalal Al Dugair,Dr.,Male,NA,NA,dup,Democratic Unionist Party,Al Hizb Al-Ittihadi Al-Dimuqrati,1,1,0,Minister (Full Rank),Industry & Commerce,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187401,2009,SDN,Sudan,1483,Min. Of Information & Communication,Zahawi Ibrahim Malek,NA,Male,NA,NA,umma,Umma National Party // Sudanese Independence // Nation Party,Hizb al-Umma,1,1,0,Minister (Full Rank),Communications & Information,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187402,2009,SDN,Sudan,1484,Min. Of Interior,Ibrahim Mahmoud Hamid,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),"Government, Interior & Home Affairs",High,NA,NA,NA,NA,NA,NA,0,0,0,0
187403,2009,SDN,Sudan,1485,Min. Of Intl. Cooperation,Al Tijani Saleh Hudeib,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),Foreign Relations,High,NA,NA,NA,NA,NA,NA,0,0,0,0
187404,2009,SDN,Sudan,1486,Min. Of Investment,George Boreng Niyami,NA,Male,NA,NA,splm,Sudan People's Liberation Movement,Al-<U+1E24>arakat ash-Sha<U+02BF>biyyat liTa<U+1E25>rir as-Sudan,1,1,0,Minister (Full Rank),Other,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
187405,2009,SDN,Sudan,1487,Min. Of Justice & Prosecutor Gen.,Abdel Basit Saleh Sabdarat,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),Justice & Legal Affairs,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187406,2009,SDN,Sudan,1488,Min. Of Labor & Human Resources,Alison Manani Magaya,Maj. Gen (Ret.),Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),"Labor, Employment & Social Security",Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187407,2009,SDN,Sudan,1489,Min. Of Legal Affairs,Michael Makuei Lueth,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),Justice & Legal Affairs,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187408,2009,SDN,Sudan,1490,Min. Of Parliamentary Affairs,Josheph Okelo,NA,Male,NA,NA,splm,Sudan People's Liberation Movement,Al-<U+1E24>arakat ash-Sha<U+02BF>biyyat liTa<U+1E25>rir as-Sudan,1,1,0,Minister (Full Rank),Executive & Legislative Relations,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187409,2009,SDN,Sudan,1491,Min. Of The Presidency,Bakri Hassan Salih,Brig. Gen.,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),Executive & Legislative Relations,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187410,2009,SDN,Sudan,1492,Min. Of Religious Affairs & Waqf,Azhari Al Tigani Awad Al Sid,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),Religion,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187411,2009,SDN,Sudan,1493,Min. Of Science & Technology,Ibrahim Ahmad Omer,Maj. Gen,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),"Science, Technology & Research",Low,NA,NA,NA,NA,NA,NA,0,0,0,0
187412,2009,SDN,Sudan,1494,Min. Of Tourism,Joseph Malwal,NA,Male,NA,NA,udsf,United Democratic Salvation Front,NA,1,1,0,Minister (Full Rank),Tourism,Low,NA,NA,NA,NA,NA,NA,0,0,0,0
187413,2009,SDN,Sudan,1495,Min. Of Transportation,Philip Thon Lik,NA,Male,NA,NA,splm,Sudan People's Liberation Movement,Al-<U+1E24>arakat ash-Sha<U+02BF>biyyat liTa<U+1E25>rir as-Sudan,1,1,0,Minister (Full Rank),Transport,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187414,2009,SDN,Sudan,1496,Min. Of Water Resources,Kamal Ali Mohammed,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),Environment,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187415,2009,SDN,Sudan,1497,Attorney General,Ali Mohammed Osman Yassin,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,0,0,"Attorney General, Chief Justice or Legal Official",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
187416,2009,SDN,Sudan,1498,"Governor, Central Bank Of Sudan",Mohammed Al Hasan Sabir,NA,Male,NA,NA,NA,NA,NA,0,0,0,Governor (Central Bank),NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
187417,2009,SDN,Sudan,1499,"Charge D'affaires, Embassy, Washington",Akec Khoc Aciew Khoc,NA,Male,NA,NA,NA,NA,NA,0,0,0,Ambassador to the United States,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
187418,2009,SDN,Sudan,1500,"Permanent Representative To The Un, New York",Abdalmahmood Abdalhaleem Mohamad,NA,Male,NA,NA,NA,NA,NA,0,0,0,Representative to the United Nations,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
187419,2010,SDN,Sudan,1501,President,Umar Hasan Ahmad Al Bashir,Lt. Gen,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,0,1,President,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
187420,2010,SDN,Sudan,1502,First Vice President,Salva Kiir Mayardit,NA,Male,NA,NA,splm,Sudan People's Liberation Movement,Al-<U+1E24>arakat ash-Sha<U+02BF>biyyat liTa<U+1E25>rir as-Sudan,1,0,0,Vice President,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
187421,2010,SDN,Sudan,1503,Vice President,Ali Osman Mohammed Taha,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,0,0,Vice President,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
187422,2010,SDN,Sudan,1504,Senior Asst. To The President,Minni Arkou Minnawi,NA,Male,NA,NA,independent,independent,independent,1,0,0,Other,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
187423,2010,SDN,Sudan,1505,Assistant To The President,Nafie Ali Nafie,Dr.,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,0,0,Other,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
187424,2010,SDN,Sudan,1506,Min. Of Agriculture,Abdel Haleem Ismail Al Mutaafi,NA,Male,NA,NA,independent,independent,independent,1,1,0,Minister (Full Rank),"Agriculture, Food, Fisheries & Livestock",Medium,NA,NA,NA,NA,NA,NA,0,0,1,0
187425,2010,SDN,Sudan,1507,Min. Of Animal Resources & Fisheries,Faisal Hassan Ibrahim,NA,Male,NA,NA,independent,independent,independent,1,1,0,Minister (Full Rank),"Agriculture, Food, Fisheries & Livestock",Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187426,2010,SDN,Sudan,1508,"Min. Of Antiquities, Tourism & Wildlife",Ahmad Babikir Nahar,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),Culture & Heritage,Medium,Environment,Medium,Tourism,Low,NA,NA,0,0,0,0
187427,2010,SDN,Sudan,1509,Min. Of Cabinet Affairs,Luka Biong Deng,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),Executive & Legislative Relations,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187428,2010,SDN,Sudan,1510,Min. Of Communications,Yahiya Abdallah Mohammed Hamad,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),Communications & Information,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187429,2010,SDN,Sudan,1511,Min. Of Culture,Al Samawal Khalaf Allah Al Quraish,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),Culture & Heritage,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187430,2010,SDN,Sudan,1512,Min. Of Defense,Abdul Rahim Mohammed Hussein,Brig. Gen.,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),"Defense, Military & National Security",High,NA,NA,NA,NA,NA,NA,0,1,0,0
187431,2010,SDN,Sudan,1513,Min. Of Electricity & Dams,Osma Abdalla Mohammed El Hassan,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),Energy,Medium,Environment,Medium,NA,NA,NA,NA,0,0,0,0
187432,2010,SDN,Sudan,1514,"Min. Of Environment, Forestry & Urban Development",Joseph Mulwal Dong,NA,Male,NA,NA,udsf,United Democratic Salvation Front,NA,1,1,0,Minister (Full Rank),Environment,Medium,Planning & Development,Medium,NA,NA,NA,NA,0,0,0,0
187433,2010,SDN,Sudan,1515,Min. Of Federal Govt.,Abdalrahman Said,Lt. Gen (Ret.),Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),"Government, Interior & Home Affairs",High,NA,NA,NA,NA,NA,NA,0,0,0,0
187434,2010,SDN,Sudan,1516,Min. Of Finance & National Economy,Ali Mahmoud Abdel Rasoul,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),"Finance, Budget & Treasury",High,General Economic Affairs,Medium,NA,NA,NA,NA,1,0,0,0
187435,2010,SDN,Sudan,1517,Min. Of Foreign Affairs,Mohammed Ali Ahmad Karti,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),Foreign Relations,High,NA,NA,NA,NA,NA,NA,0,0,0,1
187436,2010,SDN,Sudan,1518,Min. Of Foreign Trade,Elias Nyammlel Wakoson,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),Foreign Economic Relations,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187437,2010,SDN,Sudan,1519,Min. Of General Education,Farah Mustafa Abdalla,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),"Education, Training & Skills",Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187438,2010,SDN,Sudan,1520,Min. Of Guidance & Religious Endowments,Azhari Al Tigani Awad Al Sid,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),Religion,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187439,2010,SDN,Sudan,1521,Min. Of Health,Abdalla Teya Guma,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),Health & Social Welfare,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187440,2010,SDN,Sudan,1522,Min. Of Higher Education,Peter Adwok Nyaba,NA,Male,NA,NA,splm,Sudan People's Liberation Movement,Al-<U+1E24>arakat ash-Sha<U+02BF>biyyat liTa<U+1E25>rir as-Sudan,1,1,0,Minister (Full Rank),"Education, Training & Skills",Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187441,2010,SDN,Sudan,1523,Min. Of Humanitarian Affairs,Joseph Lual Achuil,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),Other,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
187442,2010,SDN,Sudan,1524,Min. Of Human Resources,Kamal Abdel Latif Abdel Rahim,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),Other,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
187443,2010,SDN,Sudan,1525,Min. Of Industry,Awad Ahmad Al Jaz,Dr.,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),Industry & Commerce,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187444,2010,SDN,Sudan,1526,Min. Of Information,Kamal Mohammed Obied,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),Communications & Information,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187445,2010,SDN,Sudan,1527,Min. Of Interior,Ibrahim Mahmoud Hamid,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),"Government, Interior & Home Affairs",High,NA,NA,NA,NA,NA,NA,0,0,0,0
187446,2010,SDN,Sudan,1528,Min. Of Intl. Cooperation,Jalal Al Dugair,Dr.,Male,NA,NA,dup,Democratic Unionist Party,Al Hizb Al-Ittihadi Al-Dimuqrati,1,1,0,Minister (Full Rank),Foreign Relations,High,NA,NA,NA,NA,NA,NA,0,0,0,0
187447,2010,SDN,Sudan,1529,Min. Of Investment,George Boreng Niyami,NA,Male,NA,NA,splm,Sudan People's Liberation Movement,Al-<U+1E24>arakat ash-Sha<U+02BF>biyyat liTa<U+1E25>rir as-Sudan,1,1,0,Minister (Full Rank),Other,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
187448,2010,SDN,Sudan,1530,Min. Of Irrigation & Water Resources,Kamal Ali Mohammed,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),"Agriculture, Food, Fisheries & Livestock",Medium,Environment,Medium,NA,NA,NA,NA,0,0,0,0
187449,2010,SDN,Sudan,1531,Min. Of Justice & Prosecutor Gen.,Mohammed Boshara Dosa,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),Justice & Legal Affairs,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187450,2010,SDN,Sudan,1532,Min. Of Labor,Dak Dob Bishop,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),"Labor, Employment & Social Security",Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187451,2010,SDN,Sudan,1533,Min. Of Legal Affairs,Michael Makuei Lueth,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),Justice & Legal Affairs,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187452,2010,SDN,Sudan,1534,Min. Of Minerals,Abdel Bagi Al Gailani,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),Natural Resources,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187453,2010,SDN,Sudan,1535,Min. Of Parliamentary Affairs,Halima Hassaballa Al Naeem,NA,Female,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),Executive & Legislative Relations,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187454,2010,SDN,Sudan,1536,Min. Of Petroleum,Lual Achwel Deng,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),Natural Resources,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187455,2010,SDN,Sudan,1537,Min. Of The Presidency,Bakri Hassan Salih,Brig. Gen.,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),Executive & Legislative Relations,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187456,2010,SDN,Sudan,1538,Min. Of Religious Affairs & Waqf,Azhari Al Tigani Awad Al Sid,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),Religion,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187457,2010,SDN,Sudan,1539,Min. Of Roads & Bridges,Abdel Wahab Mohammed Osman,NA,Male,NA,NA,independent,independent,independent,1,1,0,Minister (Full Rank),Construction & Public Works,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187458,2010,SDN,Sudan,1540,Min. Of Science & Technology,Eissa Bushra Mohammed,NA,Male,NA,NA,independent,independent,independent,1,1,0,Minister (Full Rank),"Science, Technology & Research",Low,NA,NA,NA,NA,NA,NA,0,0,0,0
187459,2010,SDN,Sudan,1541,Min. Of Transportation,Chol Ram Pang,NA,Male,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),Transport,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
187460,2010,SDN,Sudan,1542,Min. Of Welfare & Social Insurance,Amira Al Fadil Mohammed Ahmad,NA,Female,NA,NA,ncp,National Congress Party,al-Mu'tamar al-Wa<U+1E6D>ani,1,1,0,Minister (Full Rank),Other,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
